| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1039 | SPAT0780-SLIT1039-DET01 |       780.2 |        0.099 |      3.00 |    2.325 |  0.06 |  0.054 |
| 1039 | SPAT0794-SLIT1039-DET01 |       793.8 |        0.120 |      3.00 |    2.969 |  0.06 |  0.054 |
| 1039 | SPAT0820-SLIT1039-DET01 |       819.9 |        0.161 |      3.00 |    1.467 |  0.06 |  0.054 |
| 1039 | SPAT0895-SLIT1039-DET01 |       894.6 |        0.276 |      3.00 |    1.434 |  0.14 |  0.054 |
| 1039 | SPAT0944-SLIT1039-DET01 |       943.8 |        0.353 |      3.00 |    1.074 |  1.46 |  0.054 |
| 1039 | SPAT1067-SLIT1039-DET01 |      1067.4 |        0.545 |      3.00 |    0.962 | 13.72 |  0.054 |
| 1039 | SPAT1249-SLIT1039-DET01 |      1249.1 |        0.830 |      3.00 |    5.282 |  0.24 |  0.054 |
| 1039 | SPAT1261-SLIT1039-DET01 |      1260.8 |        0.848 |      3.00 |    5.959 |  0.22 |  0.054 |
| 1039 | SPAT1273-SLIT1039-DET01 |      1273.3 |        0.866 |      3.00 |    9.558 |  0.14 |  0.054 |
| 1039 | SPAT1291-SLIT1039-DET01 |      1290.6 |        0.893 |      3.00 |    2.421 |  0.07 |  0.054 |
