| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1039 | SPAT0902-SLIT1039-DET01 |       902.1 |        0.289 |      3.00 |    1.528 |  0.17 |  0.054 |
| 1039 | SPAT0935-SLIT1039-DET01 |       935.1 |        0.339 |      3.00 |    1.436 |  4.99 |  0.054 |
| 1039 | SPAT0980-SLIT1039-DET01 |       979.7 |        0.409 |      3.00 |    5.820 |  1.22 |  0.054 |
| 1039 | SPAT0993-SLIT1039-DET01 |       992.9 |        0.429 |      3.00 |    1.117 |  2.88 |  0.054 |
| 1039 | SPAT1048-SLIT1039-DET01 |      1047.7 |        0.514 |      3.00 |    1.200 | 55.38 |  0.054 |
| 1039 | SPAT1191-SLIT1039-DET01 |      1190.7 |        0.737 |      3.00 |    1.281 |  0.85 |  0.054 |
| 1039 | SPAT1260-SLIT1039-DET01 |      1259.7 |        0.846 |      3.00 |    9.650 |  0.29 |  0.054 |
| 1039 | SPAT1268-SLIT1039-DET01 |      1267.6 |        0.858 |      3.00 |    9.818 |  0.40 |  0.054 |
| 1039 | SPAT1278-SLIT1039-DET01 |      1278.2 |        0.875 |      3.00 |    9.328 |  0.40 |  0.054 |
| 1039 | SPAT1285-SLIT1039-DET01 |      1284.9 |        0.884 |      3.00 |    9.059 |  0.36 |  0.054 |
