| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1039 | SPAT0756-SLIT1039-DET01 |       756.2 |        0.062 |      3.00 |    1.544 |  0.52 |  0.054 |
| 1039 | SPAT0838-SLIT1039-DET01 |       837.8 |        0.187 |      3.00 |    1.099 |  1.03 |  0.054 |
| 1039 | SPAT0883-SLIT1039-DET01 |       882.6 |        0.257 |      3.00 |    1.346 |  0.48 |  0.054 |
| 1039 | SPAT0914-SLIT1039-DET01 |       913.5 |        0.306 |      3.00 |    1.375 |  6.62 |  0.054 |
| 1039 | SPAT0941-SLIT1039-DET01 |       940.8 |        0.348 |      3.00 |    1.360 |  7.53 |  0.054 |
| 1039 | SPAT1046-SLIT1039-DET01 |      1046.3 |        0.512 |      3.00 |    1.253 | 33.64 |  0.054 |
| 1039 | SPAT1148-SLIT1039-DET01 |      1147.6 |        0.670 |      3.00 |    1.726 |  0.82 |  0.054 |
| 1039 | SPAT1201-SLIT1039-DET01 |      1200.8 |        0.753 |      3.00 |    1.709 |  1.43 |  0.054 |
| 1039 | SPAT1216-SLIT1039-DET01 |      1215.8 |        0.778 |      3.00 |    3.088 |  0.84 |  0.054 |
| 1039 | SPAT1263-SLIT1039-DET01 |      1263.2 |        0.851 |      3.00 |    1.999 |  0.72 |  0.054 |
