| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1039 | SPAT0762-SLIT1039-DET01 |       762.1 |        0.069 |      3.00 |    2.277 |  0.29 |  0.054 |
| 1039 | SPAT0858-SLIT1039-DET01 |       858.4 |        0.220 |      3.00 |    1.264 |  0.71 |  0.054 |
| 1039 | SPAT0939-SLIT1039-DET01 |       939.5 |        0.346 |      3.00 |    1.054 |  5.01 |  0.054 |
| 1039 | SPAT1030-SLIT1039-DET01 |      1030.3 |        0.488 |      3.00 |    1.058 | 16.33 |  0.054 |
| 1039 | SPAT1052-SLIT1039-DET01 |      1051.7 |        0.521 |      3.00 |    1.386 |  1.24 |  0.054 |
| 1039 | SPAT1209-SLIT1039-DET01 |      1209.2 |        0.767 |      3.00 |    2.133 |  0.26 |  0.054 |
| 1039 | SPAT1243-SLIT1039-DET01 |      1243.2 |        0.819 |      3.00 |   11.211 |  0.30 |  0.054 |
| 1039 | SPAT1269-SLIT1039-DET01 |      1268.9 |        0.859 |      3.00 |   12.577 |  0.41 |  0.054 |
| 1039 | SPAT1287-SLIT1039-DET01 |      1287.4 |        0.888 |      3.00 |   12.865 |  0.32 |  0.054 |
| 1039 | SPAT1301-SLIT1039-DET01 |      1301.1 |        0.909 |      3.00 |   13.085 |  0.47 |  0.054 |
