| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0738-SLIT1038-DET01 |       737.9 |        0.024 |      3.00 |   18.587 | 12.20 |  0.061 |
| 1038 | SPAT0740-SLIT1038-DET01 |       739.5 |        0.027 |      3.00 |   16.308 | 10.80 |  0.061 |
| 1038 | SPAT0748-SLIT1038-DET01 |       748.0 |        0.041 |      3.00 |   35.895 | 11.39 |  0.061 |
| 1038 | SPAT0760-SLIT1038-DET01 |       759.8 |        0.059 |      3.00 |   36.407 | 11.62 |  0.061 |
| 1038 | SPAT0761-SLIT1038-DET01 |       760.8 |        0.060 |      3.00 |   37.144 | 11.89 |  0.061 |
| 1038 | SPAT0769-SLIT1038-DET01 |       768.9 |        0.073 |      3.00 |   19.203 | 12.18 |  0.061 |
| 1038 | SPAT0799-SLIT1038-DET01 |       799.2 |        0.120 |      3.00 |   25.158 |  9.19 |  0.061 |
| 1038 | SPAT0934-SLIT1038-DET01 |       934.2 |        0.328 |      3.00 |    1.375 |  2.20 |  0.061 |
| 1038 | SPAT1026-SLIT1038-DET01 |      1025.7 |        0.471 |      3.00 |    1.443 | 23.04 |  0.061 |
| 1038 | SPAT1048-SLIT1038-DET01 |      1048.1 |        0.506 |      3.00 |    1.370 |  0.75 |  0.061 |
