| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0794-SLIT1038-DET01 |       794.2 |        0.112 |      3.00 |    1.065 | 44.40 |  0.061 |
| 1038 | SPAT1114-SLIT1038-DET01 |      1114.5 |        0.611 |      3.00 |    1.857 | 23.23 |  0.061 |
| 1038 | SPAT1245-SLIT1038-DET01 |      1245.4 |        0.814 |      3.00 |   47.497 | 51.28 |  0.061 |
| 1038 | SPAT1265-SLIT1038-DET01 |      1264.7 |        0.844 |      3.00 |   48.622 | 57.77 |  0.061 |
| 1038 | SPAT1272-SLIT1038-DET01 |      1272.3 |        0.856 |      3.00 |   39.626 | 56.30 |  0.061 |
| 1038 | SPAT1281-SLIT1038-DET01 |      1281.4 |        0.870 |      3.00 |   49.273 | 55.40 |  0.061 |
| 1038 | SPAT1295-SLIT1038-DET01 |      1294.5 |        0.890 |      3.00 |   52.140 | 50.73 |  0.061 |
| 1038 | SPAT1309-SLIT1038-DET01 |      1308.6 |        0.912 |      3.00 |   38.205 | 67.12 |  0.061 |
| 1038 | SPAT1332-SLIT1038-DET01 |      1331.5 |        0.947 |      3.00 |   44.430 | 60.37 |  0.061 |
| 1038 | SPAT1341-SLIT1038-DET01 |      1341.3 |        0.964 |      3.00 |   50.085 | 56.19 |  0.061 |
