| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0804-SLIT1038-DET01 |       804.0 |        0.157 |      3.00 |    1.011 | 10.60 |  0.061 |
| 1038 | SPAT0939-SLIT1038-DET01 |       939.4 |        0.369 |      3.00 |    0.615 |  0.23 |  0.061 |
| 1038 | SPAT1097-SLIT1038-DET01 |      1097.2 |        0.614 |      3.00 |    4.069 | -0.06 |  0.061 |
| 1038 | SPAT1106-SLIT1038-DET01 |      1105.8 |        0.627 |      3.00 |    4.278 | -0.04 |  0.061 |
| 1038 | SPAT1120-SLIT1038-DET01 |      1120.5 |        0.652 |      3.00 |    1.815 |  0.05 |  0.061 |
| 1038 | SPAT1145-SLIT1038-DET01 |      1145.1 |        0.690 |      3.00 |    4.858 |  0.18 |  0.061 |
| 1038 | SPAT1151-SLIT1038-DET01 |      1150.6 |        0.697 |      3.00 |    4.778 |  0.16 |  0.061 |
| 1038 | SPAT1167-SLIT1038-DET01 |      1166.5 |        0.722 |      3.00 |   10.115 |  0.09 |  0.061 |
| 1038 | SPAT1238-SLIT1038-DET01 |      1238.1 |        0.834 |      3.00 |    2.655 |  0.11 |  0.061 |
| 1038 | SPAT1277-SLIT1038-DET01 |      1276.7 |        0.893 |      3.00 |    0.615 |  0.22 |  0.061 |
