| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0746-SLIT1038-DET01 |       746.3 |        0.062 |      3.00 |    2.105 |  0.09 |  0.061 |
| 1038 | SPAT0784-SLIT1038-DET01 |       783.9 |        0.118 |      3.00 |    2.981 |  0.20 |  0.061 |
| 1038 | SPAT0799-SLIT1038-DET01 |       799.0 |        0.143 |      3.00 |    9.136 |  0.10 |  0.061 |
| 1038 | SPAT0819-SLIT1038-DET01 |       819.3 |        0.175 |      3.00 |    3.845 |  0.12 |  0.061 |
| 1038 | SPAT0874-SLIT1038-DET01 |       873.6 |        0.259 |      3.00 |    1.562 |  0.06 |  0.061 |
| 1038 | SPAT0942-SLIT1038-DET01 |       941.6 |        0.365 |      3.00 |    1.047 |  0.48 |  0.061 |
| 1038 | SPAT1035-SLIT1038-DET01 |      1035.4 |        0.512 |      3.00 |    0.615 |  0.17 |  0.061 |
| 1038 | SPAT1101-SLIT1038-DET01 |      1100.8 |        0.613 |      3.00 |    2.240 |  0.16 |  0.061 |
| 1038 | SPAT1136-SLIT1038-DET01 |      1135.7 |        0.667 |      3.00 |    1.040 | 48.67 |  0.061 |
| 1038 | SPAT1209-SLIT1038-DET01 |      1209.4 |        0.782 |      3.00 |    2.237 |  0.08 |  0.061 |
