| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0747-SLIT1038-DET01 |       747.1 |        0.051 |      3.00 |    9.518 |  0.40 |  0.061 |
| 1038 | SPAT0760-SLIT1038-DET01 |       760.0 |        0.072 |      3.00 |    6.291 |  0.24 |  0.061 |
| 1038 | SPAT0939-SLIT1038-DET01 |       938.5 |        0.349 |      3.00 |    0.945 |  0.67 |  0.061 |
| 1038 | SPAT1008-SLIT1038-DET01 |      1008.2 |        0.457 |      3.00 |    1.114 | 59.35 |  0.061 |
| 1038 | SPAT1229-SLIT1038-DET01 |      1228.5 |        0.800 |      3.00 |    1.315 |  0.26 |  0.061 |
| 1038 | SPAT1247-SLIT1038-DET01 |      1247.4 |        0.830 |      3.00 |   29.122 | -1.93 |  0.061 |
| 1038 | SPAT1266-SLIT1038-DET01 |      1266.4 |        0.860 |      3.00 |   48.854 | -1.36 |  0.061 |
| 1038 | SPAT1283-SLIT1038-DET01 |      1283.1 |        0.886 |      3.00 |   40.487 | -2.48 |  0.061 |
| 1038 | SPAT1295-SLIT1038-DET01 |      1294.9 |        0.903 |      3.00 |   33.781 | -2.46 |  0.061 |
| 1038 | SPAT1301-SLIT1038-DET01 |      1301.0 |        0.913 |      3.00 |   47.735 | -2.92 |  0.061 |
