| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0723-SLIT1038-DET01 |       722.9 |        0.027 |      3.00 |    0.615 |  0.34 |  0.061 |
| 1038 | SPAT0794-SLIT1038-DET01 |       794.0 |        0.136 |      3.00 |    1.082 | 39.50 |  0.061 |
| 1038 | SPAT0893-SLIT1038-DET01 |       893.4 |        0.292 |      3.00 |    1.146 |  0.74 |  0.061 |
| 1038 | SPAT0985-SLIT1038-DET01 |       984.7 |        0.435 |      3.00 |    1.055 |  0.41 |  0.061 |
| 1038 | SPAT1034-SLIT1038-DET01 |      1034.3 |        0.512 |      3.00 |    0.661 |  0.08 |  0.061 |
| 1038 | SPAT1094-SLIT1038-DET01 |      1094.2 |        0.605 |      3.00 |    7.896 |  0.05 |  0.061 |
| 1038 | SPAT1114-SLIT1038-DET01 |      1114.2 |        0.634 |      3.00 |    1.781 |  0.70 |  0.061 |
| 1038 | SPAT1138-SLIT1038-DET01 |      1138.4 |        0.673 |      3.00 |    2.989 |  0.02 |  0.061 |
| 1038 | SPAT1197-SLIT1038-DET01 |      1197.1 |        0.766 |      3.00 |   10.754 |  0.13 |  0.061 |
| 1038 | SPAT1262-SLIT1038-DET01 |      1262.0 |        0.866 |      3.00 |    3.138 |  0.22 |  0.061 |
