| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0747-SLIT1038-DET01 |       746.9 |        0.065 |      3.00 |    5.211 |  0.22 |  0.061 |
| 1038 | SPAT0861-SLIT1038-DET01 |       861.0 |        0.241 |      3.00 |    1.139 |  1.59 |  0.061 |
| 1038 | SPAT0937-SLIT1038-DET01 |       937.3 |        0.361 |      3.00 |    1.808 | -8.18 |  0.061 |
| 1038 | SPAT1019-SLIT1038-DET01 |      1019.4 |        0.488 |      3.00 |    1.228 | 73.78 |  0.061 |
| 1038 | SPAT1159-SLIT1038-DET01 |      1158.7 |        0.704 |      3.00 |    2.691 | -0.74 |  0.061 |
| 1038 | SPAT1287-SLIT1038-DET01 |      1286.9 |        0.904 |      3.00 |    3.228 | -0.53 |  0.061 |
| 1038 | SPAT1295-SLIT1038-DET01 |      1295.1 |        0.916 |      3.00 |    6.288 | -0.88 |  0.061 |
| 1038 | SPAT1312-SLIT1038-DET01 |      1312.2 |        0.944 |      3.00 |   21.865 | -1.31 |  0.061 |
| 1038 | SPAT1324-SLIT1038-DET01 |      1323.6 |        0.962 |      3.00 |   22.529 | -5.74 |  0.061 |
| 1038 | SPAT1341-SLIT1038-DET01 |      1340.8 |        0.988 |      3.00 |    2.520 | -0.20 |  0.061 |
