| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0731-SLIT1038-DET01 |       730.6 |        0.022 |      3.00 |    2.846 |  0.11 |  0.061 |
| 1038 | SPAT0800-SLIT1038-DET01 |       799.8 |        0.130 |      3.00 |    5.196 |  0.01 |  0.061 |
| 1038 | SPAT0830-SLIT1038-DET01 |       830.4 |        0.177 |      3.00 |    2.987 |  0.10 |  0.061 |
| 1038 | SPAT0940-SLIT1038-DET01 |       940.0 |        0.348 |      3.00 |    0.685 |  3.80 |  0.061 |
| 1038 | SPAT1095-SLIT1038-DET01 |      1095.4 |        0.590 |      3.00 |    0.825 | 26.43 |  0.061 |
| 1038 | SPAT1265-SLIT1038-DET01 |      1264.9 |        0.855 |      3.00 |   10.117 | -0.68 |  0.061 |
| 1038 | SPAT1272-SLIT1038-DET01 |      1271.7 |        0.865 |      3.00 |   21.067 | -4.44 |  0.061 |
| 1038 | SPAT1283-SLIT1038-DET01 |      1283.2 |        0.883 |      3.00 |   20.136 | -1.27 |  0.061 |
| 1038 | SPAT1302-SLIT1038-DET01 |      1301.5 |        0.911 |      3.00 |   19.115 | -2.15 |  0.061 |
| 1038 | SPAT1320-SLIT1038-DET01 |      1319.6 |        0.939 |      3.00 |   29.908 | -3.09 |  0.061 |
