| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT1071-SLIT1038-DET01 |      1071.1 |        0.583 |      3.00 |    0.807 | 16.23 |  0.061 |
| 1038 | SPAT1088-SLIT1038-DET01 |      1087.6 |        0.610 |      3.00 |    4.110 |  0.40 |  0.061 |
| 1038 | SPAT1102-SLIT1038-DET01 |      1102.2 |        0.632 |      3.00 |    7.508 | -0.76 |  0.061 |
| 1038 | SPAT1166-SLIT1038-DET01 |      1165.9 |        0.731 |      3.00 |   27.816 | -0.05 |  0.061 |
| 1038 | SPAT1175-SLIT1038-DET01 |      1175.1 |        0.746 |      3.00 |   22.033 |  0.31 |  0.061 |
| 1038 | SPAT1192-SLIT1038-DET01 |      1192.0 |        0.772 |      3.00 |   24.846 |  0.83 |  0.061 |
| 1038 | SPAT1202-SLIT1038-DET01 |      1201.5 |        0.787 |      3.00 |   23.036 |  1.82 |  0.061 |
| 1038 | SPAT1209-SLIT1038-DET01 |      1208.6 |        0.797 |      3.00 |   28.608 |  1.13 |  0.061 |
| 1038 | SPAT1246-SLIT1038-DET01 |      1245.5 |        0.853 |      3.00 |   29.265 |  1.94 |  0.061 |
| 1038 | SPAT1263-SLIT1038-DET01 |      1263.1 |        0.879 |      3.00 |   28.613 | 13.23 |  0.061 |
