| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0746-SLIT1038-DET01 |       746.4 |        0.062 |      3.00 |    0.800 |  3.29 |  0.061 |
| 1038 | SPAT0768-SLIT1038-DET01 |       768.0 |        0.097 |      3.00 |    1.778 |  0.18 |  0.061 |
| 1038 | SPAT0873-SLIT1038-DET01 |       873.0 |        0.260 |      3.00 |    3.077 |  0.14 |  0.061 |
| 1038 | SPAT0904-SLIT1038-DET01 |       903.8 |        0.308 |      3.00 |    1.179 |  0.53 |  0.061 |
| 1038 | SPAT0938-SLIT1038-DET01 |       938.4 |        0.361 |      3.00 |    1.115 |  0.93 |  0.061 |
| 1038 | SPAT0999-SLIT1038-DET01 |       998.9 |        0.457 |      3.00 |    7.470 |  0.62 |  0.061 |
| 1038 | SPAT1015-SLIT1038-DET01 |      1014.8 |        0.480 |      3.00 |    0.809 | 11.38 |  0.061 |
| 1038 | SPAT1034-SLIT1038-DET01 |      1034.0 |        0.511 |      3.00 |    0.964 |  0.07 |  0.061 |
| 1038 | SPAT1234-SLIT1038-DET01 |      1233.6 |        0.821 |      3.00 |    0.780 | 13.47 |  0.061 |
| 1038 | SPAT1267-SLIT1038-DET01 |      1266.8 |        0.872 |      3.00 |    1.659 |  0.91 |  0.061 |
