| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0744-SLIT1038-DET01 |       743.6 |        0.060 |      3.00 |    2.495 |  0.32 |  0.061 |
| 1038 | SPAT0781-SLIT1038-DET01 |       780.8 |        0.117 |      3.00 |    3.790 |  0.23 |  0.061 |
| 1038 | SPAT0802-SLIT1038-DET01 |       801.6 |        0.150 |      3.00 |    1.235 |  0.10 |  0.061 |
| 1038 | SPAT0836-SLIT1038-DET01 |       836.2 |        0.204 |      3.00 |    2.294 |  0.14 |  0.061 |
| 1038 | SPAT0873-SLIT1038-DET01 |       872.5 |        0.259 |      3.00 |    3.789 |  0.37 |  0.061 |
| 1038 | SPAT0894-SLIT1038-DET01 |       893.8 |        0.293 |      3.00 |    2.910 |  0.37 |  0.061 |
| 1038 | SPAT1034-SLIT1038-DET01 |      1034.4 |        0.513 |      3.00 |    1.015 |  0.27 |  0.061 |
| 1038 | SPAT1051-SLIT1038-DET01 |      1050.6 |        0.537 |      3.00 |    0.765 | 26.55 |  0.061 |
| 1038 | SPAT1244-SLIT1038-DET01 |      1244.0 |        0.839 |      3.00 |    2.375 |  0.22 |  0.061 |
| 1038 | SPAT1262-SLIT1038-DET01 |      1261.6 |        0.867 |      3.00 |    1.953 |  0.21 |  0.061 |
