| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0794-SLIT1038-DET01 |       794.2 |        0.125 |      3.00 |    1.131 | 41.24 |  0.061 |
| 1038 | SPAT0894-SLIT1038-DET01 |       893.6 |        0.281 |      3.00 |    1.195 |  0.92 |  0.061 |
| 1038 | SPAT0985-SLIT1038-DET01 |       984.9 |        0.423 |      3.00 |    1.032 |  0.42 |  0.061 |
| 1038 | SPAT1114-SLIT1038-DET01 |      1114.1 |        0.624 |      3.00 |    1.738 |  0.59 |  0.061 |
| 1038 | SPAT1169-SLIT1038-DET01 |      1169.2 |        0.709 |      3.00 |   14.087 |  0.29 |  0.061 |
| 1038 | SPAT1207-SLIT1038-DET01 |      1207.5 |        0.770 |      3.00 |   13.861 |  0.44 |  0.061 |
| 1038 | SPAT1245-SLIT1038-DET01 |      1244.7 |        0.827 |      3.00 |   17.445 |  0.60 |  0.061 |
| 1038 | SPAT1261-SLIT1038-DET01 |      1261.3 |        0.853 |      3.00 |    5.904 |  0.51 |  0.061 |
| 1038 | SPAT1270-SLIT1038-DET01 |      1270.3 |        0.866 |      3.00 |   14.605 |  0.85 |  0.061 |
| 1038 | SPAT1284-SLIT1038-DET01 |      1283.8 |        0.888 |      3.00 |   14.278 |  0.80 |  0.061 |
