| slit |                    name | spat_pixpos | spat_fracpos | box_width | opt_fwhm |   s2n | wv_rms |
| 1038 | SPAT0729-SLIT1038-DET01 |       729.1 |        0.023 |      3.00 |    3.564 |  0.09 |  0.061 |
| 1038 | SPAT0750-SLIT1038-DET01 |       749.9 |        0.056 |      3.00 |    1.477 |  0.75 |  0.061 |
| 1038 | SPAT0792-SLIT1038-DET01 |       791.6 |        0.120 |      3.00 |    1.434 |  0.10 |  0.061 |
| 1038 | SPAT0843-SLIT1038-DET01 |       842.5 |        0.199 |      3.00 |    1.363 |  0.17 |  0.061 |
| 1038 | SPAT0877-SLIT1038-DET01 |       877.1 |        0.254 |      3.00 |    1.378 |  0.08 |  0.061 |
| 1038 | SPAT0892-SLIT1038-DET01 |       892.2 |        0.277 |      3.00 |    1.681 |  0.32 |  0.061 |
| 1038 | SPAT0937-SLIT1038-DET01 |       936.9 |        0.347 |      3.00 |    0.854 |  0.38 |  0.061 |
| 1038 | SPAT1085-SLIT1038-DET01 |      1085.3 |        0.577 |      3.00 |    0.823 | 44.82 |  0.061 |
| 1038 | SPAT1170-SLIT1038-DET01 |      1170.2 |        0.710 |      3.00 |    0.615 |  0.19 |  0.061 |
| 1038 | SPAT1260-SLIT1038-DET01 |      1260.1 |        0.850 |      3.00 |    0.736 |  3.43 |  0.061 |
